X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
2633700.60513618,1245043.77834421,"0","0","1742",500.6,2026/05/20 13:43:39+00,,,,,,,,,,,,,,,,,,,,,
2633703.86205511,1245042.35145388,"0","0","1743",500.3,2026/05/20 13:43:40+00,,,,,,,,,,,,,,,,,,,,,
2633705.0022712,1245041.13491289,"0","0","1744",500.1,2026/05/20 13:43:41+00,,,,,,,,,,,,,,,,,,,,,
2633708.41345232,1245039.15298507,"0","0","1745",499.7,2026/05/20 13:43:42+00,,,,,,,,,,,,,,,,,,,,,
2633711.14656599,1245036.83365896,"0","0","1746",499.3,2026/05/20 13:43:43+00,,,,,,,,,,,,,,,,,,,,,
2633713.95270763,1245034.95948156,"0","0","1747",498.9,2026/05/20 13:43:44+00,,,,,,,,,,,,,,,,,,,,,
2633715.70554897,1245032.30104075,"0","0","1748",498.5,2026/05/20 13:43:45+00,,,,,,,,,,,,,,,,,,,,,
2633719.03929255,1245030.65222875,"0","0","1749",498.1,2026/05/20 13:43:46+00,,,,,,,,,,,,,,,,,,,,,
2633720.02841071,1245029.43483238,"0","0","1750",497.9,2026/05/20 13:43:47+00,,,,,,,,,,,,,,,,,,,,,
2633723.96783365,1245027.56709736,"0","0","1751",497.4,2026/05/20 13:43:48+00,,,,,,,,,,,,,,,,,,,,,
2633725.33092187,1245027.01892548,"0","0","1752",497.2,2026/05/20 13:43:49+00,,,,,,,,,,,,,,,,,,,,,
2633726.85206213,1245025.248637,"0","0","1753",496.9,2026/05/20 13:43:50+00,,,,,,,,,,,,,,,,,,,,,
2633728.88943105,1245025.70494551,"0","0","1754",496.7,2026/05/20 13:43:51+00,,,,,,,,,,,,,,,,,,,,,
2633732.59335918,1245025.39244257,"0","0","1755",496.6,2026/05/20 13:43:52+00,,,,,,,,,,,,,,,,,,,,,
2633735.82375853,1245028.63511238,"0","0","1756",496.5,2026/05/20 13:43:53+00,,,,,,,,,,,,,,,,,,,,,
2633736.79645207,1245030.30838799,"0","0","1757",496.5,2026/05/20 13:43:54+00,,,,,,,,,,,,,,,,,,,,,
2633739.42559326,1245032.99172688,"0","0","1758",496.4,2026/05/20 13:43:55+00,,,,,,,,,,,,,,,,,,,,,
2633740.25286925,1245033.66352798,"0","0","1759",496.3,2026/05/20 13:43:56+00,,,,,,,,,,,,,,,,,,,,,
2633743.26229308,1245035.90429739,"0","0","1760",496.3,2026/05/20 13:43:57+00,,,,,,,,,,,,,,,,,,,,,
2633743.93656914,1245036.90877885,"0","0","1761",496.2,2026/05/20 13:43:58+00,,,,,,,,,,,,,,,,,,,,,
2633746.57076053,1245038.70268427,"0","0","1762",496.2,2026/05/20 13:43:59+00,,,,,,,,,,,,,,,,,,,,,
2633749.65446669,1245041.16624563,"0","0","1763",496.1,2026/05/20 13:44:00+00,,,,,,,,,,,,,,,,,,,,,
2633750.86076206,1245041.61783679,"0","0","1764",496,2026/05/20 13:44:01+00,,,,,,,,,,,,,,,,,,,,,
2633754.01938418,1245044.19300958,"0","0","1765",495.9,2026/05/20 13:44:02+00,,,,,,,,,,,,,,,,,,,,,
2633754.84476035,1245045.19835151,"0","0","1766",495.9,2026/05/20 13:44:03+00,,,,,,,,,,,,,,,,,,,,,
2633758.3087458,1245047.21934713,"0","0","1767",495.8,2026/05/20 13:44:04+00,,,,,,,,,,,,,,,,,,,,,
2633759.51567157,1245047.55976047,"0","0","1768",495.8,2026/05/20 13:44:05+00,,,,,,,,,,,,,,,,,,,,,
2633760.80004556,1245047.56706499,"0","0","1769",495.7,2026/05/20 13:44:06+00,,,,,,,,,,,,,,,,,,,,,
2633761.40572149,1245047.34814334,"0","0","1770",495.7,2026/05/20 13:44:07+00,,,,,,,,,,,,,,,,,,,,,
2633761.10098656,1245047.79114292,"0","0","1771",495.7,2026/05/20 13:44:08+00,,,,,,,,,,,,,,,,,,,,,
2633762.60632358,1245048.80035318,"0","0","1772",495.7,2026/05/20 13:44:09+00,,,,,,,,,,,,,,,,,,,,,
2633763.5828004,1245049.80655575,"0","0","1773",495.6,2026/05/20 13:44:10+00,,,,,,,,,,,,,,,,,,,,,
2633763.88310881,1245050.1418134,"0","0","1774",495.6,2026/05/20 13:44:11+00,,,,,,,,,,,,,,,,,,,,,
2633764.03231444,1245050.47621161,"0","0","1775",495.6,2026/05/20 13:44:12+00,,,,,,,,,,,,,,,,,,,,,
2633763.80566032,1245050.47492244,"0","0","1776",495.6,2026/05/20 13:44:13+00,,,,,,,,,,,,,,,,,,,,,
2633764.18404957,1245050.36589148,"0","0","1777",495.6,2026/05/20 13:44:14+00,,,,,,,,,,,,,,,,,,,,,
2633763.95866019,1245050.14224313,"0","0","1778",495.6,2026/05/20 13:44:15+00,,,,,,,,,,,,,,,,,,,,,
2633764.03484395,1245050.03149327,"0","0","1779",495.6,2026/05/20 13:44:16+00,,,,,,,,,,,,,,,,,,,,,
2633764.10976295,1245050.14310258,"0","0","1780",495.6,2026/05/20 13:44:17+00,,,,,,,,,,,,,,,,,,,,,
2633764.1859467,1245050.03235272,"0","0","1781",495.6,2026/05/20 13:44:18+00,,,,,,,,,,,,,,,,,,,,,
2633764.26213046,1245049.92160287,"0","0","1782",495.6,2026/05/20 13:44:19+00,,,,,,,,,,,,,,,,,,,,,
2633764.26276284,1245049.81042328,"0","0","1783",495.6,2026/05/20 13:44:20+00,,,,,,,,,,,,,,,,,,,,,
2633764.18784384,1245049.69881396,"0","0","1784",495.6,2026/05/20 13:44:21+00,,,,,,,,,,,,,,,,,,,,,
2633764.18784384,1245049.69881396,"0","0","1785",495.6,2026/05/20 13:44:22+00,,,,,,,,,,,,,,,,,,,,,
2633764.11292483,1245049.58720465,"0","0","1786",495.6,2026/05/20 13:44:23+00,,,,,,,,,,,,,,,,,,,,,
2633764.11229246,1245049.69838424,"0","0","1787",495.6,2026/05/20 13:44:24+00,,,,,,,,,,,,,,,,,,,,,
2633764.34021137,1245049.47731425,"0","0","1788",495.6,2026/05/20 13:44:25+00,,,,,,,,,,,,,,,,,,,,,
2633764.41639514,1245049.36656439,"0","0","1789",495.6,2026/05/20 13:44:26+00,,,,,,,,,,,,,,,,,,,,,
2633764.26592474,1245049.25452535,"0","0","1790",495.5,2026/05/20 13:44:27+00,,,,,,,,,,,,,,,,,,,,,
2633764.19100573,1245049.14291603,"0","0","1791",495.5,2026/05/20 13:44:28+00,,,,,,,,,,,,,,,,,,,,,
2633764.19227049,1245048.92055686,"0","0","1792",495.5,2026/05/20 13:44:29+00,,,,,,,,,,,,,,,,,,,,,
2633764.19163811,1245049.03173645,"0","0","1793",495.5,2026/05/20 13:44:30+00,,,,,,,,,,,,,,,,,,,,,
2633764.1167191,1245048.92012713,"0","0","1794",495.5,2026/05/20 13:44:31+00,,,,,,,,,,,,,,,,,,,,,
2633764.1167191,1245048.92012713,"0","0","1795",495.5,2026/05/20 13:44:32+00,,,,,,,,,,,,,,,,,,,,,
2633764.1167191,1245048.92012713,"0","0","1796",495.5,2026/05/20 13:44:33+00,,,,,,,,,,,,,,,,,,,,,
2633764.1167191,1245048.92012713,"0","0","1797",495.5,2026/05/20 13:44:34+00,,,,,,,,,,,,,,,,,,,,,
2633764.1167191,1245048.92012713,"0","0","1798",495.5,2026/05/20 13:44:35+00,,,,,,,,,,,,,,,,,,,,,
2633764.41955705,1245048.81066646,"0","0","1799",495.5,2026/05/20 13:44:36+00,,,,,,,,,,,,,,,,,,,,,
2633764.41955705,1245048.81066646,"0","0","1800",495.5,2026/05/20 13:44:37+00,,,,,,,,,,,,,,,,,,,,,
2633764.41955705,1245048.81066646,"0","0","1801",495.5,2026/05/20 13:44:38+00,,,,,,,,,,,,,,,,,,,,,
2633764.64684363,1245048.70077608,"0","0","1802",495.5,2026/05/20 13:44:39+00,,,,,,,,,,,,,,,,,,,,,
2633764.64684363,1245048.70077608,"0","0","1803",495.5,2026/05/20 13:44:40+00,,,,,,,,,,,,,,,,,,,,,
2633764.57192462,1245048.58916675,"0","0","1804",495.5,2026/05/20 13:44:41+00,,,,,,,,,,,,,,,,,,,,,
2633764.64747601,1245048.58959649,"0","0","1805",495.5,2026/05/20 13:44:42+00,,,,,,,,,,,,,,,,,,,,,
2633764.572557,1245048.47798717,"0","0","1806",495.5,2026/05/20 13:44:43+00,,,,,,,,,,,,,,,,,,,,,
2633764.6481084,1245048.4784169,"0","0","1807",495.5,2026/05/20 13:44:44+00,,,,,,,,,,,,,,,,,,,,,
2633764.7236598,1245048.47884663,"0","0","1808",495.5,2026/05/20 13:44:45+00,,,,,,,,,,,,,,,,,,,,,
2633764.94904921,1245048.70249502,"0","0","1809",495.5,2026/05/20 13:44:46+00,,,,,,,,,,,,,,,,,,,,,
2633765.025233,1245048.59174517,"0","0","1810",495.5,2026/05/20 13:44:47+00,,,,,,,,,,,,,,,,,,,,,
2633764.80363793,1245047.70101927,"0","0","1811",495.5,2026/05/20 13:44:48+00,,,,,,,,,,,,,,,,,,,,,
2633764.42777803,1245047.36533184,"0","0","1812",495.5,2026/05/20 13:44:49+00,,,,,,,,,,,,,,,,,,,,,
2633764.05255047,1245046.91846485,"0","0","1813",495.4,2026/05/20 13:44:50+00,,,,,,,,,,,,,,,,,,,,,
2633762.92244096,1245046.35612112,"0","0","1814",495.4,2026/05/20 13:44:51+00,,,,,,,,,,,,,,,,,,,,,
2633762.4691324,1245046.35354287,"0","0","1815",495.4,2026/05/20 13:44:52+00,,,,,,,,,,,,,,,,,,,,,
2633762.09263994,1245046.12903517,"0","0","1816",495.4,2026/05/20 13:44:53+00,,,,,,,,,,,,,,,,,,,,,
2633761.10161888,1245047.67996333,"0","0","1817",495.3,2026/05/20 13:44:54+00,,,,,,,,,,,,,,,,,,,,,
2633760.42418543,1245047.23137781,"0","0","1818",495.3,2026/05/20 13:44:55+00,,,,,,,,,,,,,,,,,,,,,
2633760.41975927,1245048.00963492,"0","0","1819",495.3,2026/05/20 13:44:56+00,,,,,,,,,,,,,,,,,,,,,
2633760.79435472,1245048.56768127,"0","0","1820",495.3,2026/05/20 13:44:57+00,,,,,,,,,,,,,,,,,,,,,
2633761.32005288,1245049.12658703,"0","0","1821",495.3,2026/05/20 13:44:58+00,,,,,,,,,,,,,,,,,,,,,
2633761.47115567,1245049.12744642,"0","0","1822",495.3,2026/05/20 13:44:59+00,,,,,,,,,,,,,,,,,,,,,
2633761.54417774,1245049.57259445,"0","0","1823",495.2,2026/05/20 13:45:00+00,,,,,,,,,,,,,,,,,,,,,
2633762.8215954,1245050.80287487,"0","0","1824",495.2,2026/05/20 13:45:01+00,,,,,,,,,,,,,,,,,,,,,
2633763.27490362,1245050.80545315,"0","0","1825",495.2,2026/05/20 13:45:02+00,,,,,,,,,,,,,,,,,,,,,
2633763.65076336,1245051.14114052,"0","0","1826",495.2,2026/05/20 13:45:03+00,,,,,,,,,,,,,,,,,,,,,
2633764.02409356,1245051.92154625,"0","0","1827",495.2,2026/05/20 13:45:04+00,,,,,,,,,,,,,,,,,,,,,
2633764.4767693,1245052.03530421,"0","0","1828",495.1,2026/05/20 13:45:05+00,,,,,,,,,,,,,,,,,,,,,
2633765.53195864,1245052.48603891,"0","0","1829",495.1,2026/05/20 13:45:06+00,,,,,,,,,,,,,,,,,,,,,
2633765.82910475,1245053.3771946,"0","0","1830",495.1,2026/05/20 13:45:07+00,,,,,,,,,,,,,,,,,,,,,
2633766.27545617,1245054.60274858,"0","0","1831",495.1,2026/05/20 13:45:08+00,,,,,,,,,,,,,,,,,,,,,
2633766.73002895,1245054.38296796,"0","0","1832",495,2026/05/20 13:45:09+00,,,,,,,,,,,,,,,,,,,,,
2633767.03160181,1245054.4958666,"0","0","1833",495,2026/05/20 13:45:10+00,,,,,,,,,,,,,,,,,,,,,
2633767.33254223,1245054.71994484,"0","0","1834",495,2026/05/20 13:45:11+00,,,,,,,,,,,,,,,,,,,,,
2633767.63348262,1245054.9440231,"0","0","1835",495,2026/05/20 13:45:12+00,,,,,,,,,,,,,,,,,,,,,
2633767.93442298,1245055.16810138,"0","0","1836",495,2026/05/20 13:45:13+00,,,,,,,,,,,,,,,,,,,,,
2633768.23599578,1245055.28100008,"0","0","1837",495,2026/05/20 13:45:14+00,,,,,,,,,,,,,,,,,,,,,
2633768.53693611,1245055.50507838,"0","0","1838",495,2026/05/20 13:45:15+00,,,,,,,,,,,,,,,,,,,,,
2633768.83787642,1245055.72915671,"0","0","1839",495,2026/05/20 13:45:16+00,,,,,,,,,,,,,,,,,,,,,
2633769.06326539,1245055.95280525,"0","0","1840",495,2026/05/20 13:45:17+00,,,,,,,,,,,,,,,,,,,,,
2633769.36483813,1245056.06570401,"0","0","1841",495,2026/05/20 13:45:18+00,,,,,,,,,,,,,,,,,,,,,
2633769.66577838,1245056.28978237,"0","0","1842",495,2026/05/20 13:45:19+00,,,,,,,,,,,,,,,,,,,,,
2633769.9667186,1245056.51386076,"0","0","1843",495,2026/05/20 13:45:20+00,,,,,,,,,,,,,,,,,,,,,
2633770.26829129,1245056.62675956,"0","0","1844",494.9,2026/05/20 13:45:21+00,,,,,,,,,,,,,,,,,,,,,
2633770.56923147,1245056.85083797,"0","0","1845",494.9,2026/05/20 13:45:22+00,,,,,,,,,,,,,,,,,,,,,
2633770.87017163,1245057.0749164,"0","0","1846",494.9,2026/05/20 13:45:23+00,,,,,,,,,,,,,,,,,,,,,
2633771.17111177,1245057.29899484,"0","0","1847",494.9,2026/05/20 13:45:24+00,,,,,,,,,,,,,,,,,,,,,
2633771.4726844,1245057.4118937,"0","0","1848",494.9,2026/05/20 13:45:25+00,,,,,,,,,,,,,,,,,,,,,
2633771.7736245,1245057.63597218,"0","0","1849",494.9,2026/05/20 13:45:26+00,,,,,,,,,,,,,,,,,,,,,
2633774.70620781,1245060.09868705,"0","0","1850",494.8,2026/05/20 13:45:27+00,,,,,,,,,,,,,,,,,,,,,
2633776.12523386,1245062.99752393,"0","0","1851",494.7,2026/05/20 13:45:28+00,,,,,,,,,,,,,,,,,,,,,
2633780.4171013,1245065.57915928,"0","0","1852",494.6,2026/05/20 13:45:29+00,,,,,,,,,,,,,,,,,,,,,
2633782.0722674,1245066.81159359,"0","0","1853",494.6,2026/05/20 13:45:30+00,,,,,,,,,,,,,,,,,,,,,
2633785.75592371,1245070.05687074,"0","0","1854",494.5,2026/05/20 13:45:31+00,,,,,,,,,,,,,,,,,,,,,
2633787.4847401,1245071.62327535,"0","0","1855",494.4,2026/05/20 13:45:32+00,,,,,,,,,,,,,,,,,,,,,
2633790.72394437,1245073.30946122,"0","0","1856",494.4,2026/05/20 13:45:33+00,,,,,,,,,,,,,,,,,,,,,
2633793.12385712,1245076.43625242,"0","0","1857",494.3,2026/05/20 13:45:34+00,,,,,,,,,,,,,,,,,,,,,
2633795.97960525,1245079.12090704,"0","0","1858",494.2,2026/05/20 13:45:35+00,,,,,,,,,,,,,,,,,,,,,
2633797.48556136,1245080.01894665,"0","0","1859",494.1,2026/05/20 13:45:36+00,,,,,,,,,,,,,,,,,,,,,
2633800.94571347,1245082.70704495,"0","0","1860",494,2026/05/20 13:45:37+00,,,,,,,,,,,,,,,,,,,,,
2633801.99709603,1245083.82486374,"0","0","1861",494,2026/05/20 13:45:38+00,,,,,,,,,,,,,,,,,,,,,
2633804.24842924,1245086.50608074,"0","0","1862",493.9,2026/05/20 13:45:39+00,,,,,,,,,,,,,,,,,,,,,
2633807.48572103,1245088.52581462,"0","0","1863",493.9,2026/05/20 13:45:40+00,,,,,,,,,,,,,,,,,,,,,
2633808.83993803,1245089.53417618,"0","0","1864",493.8,2026/05/20 13:45:41+00,,,,,,,,,,,,,,,,,,,,,
2633812.3787967,1245091.66681355,"0","0","1865",493.7,2026/05/20 13:45:42+00,,,,,,,,,,,,,,,,,,,,,
2633813.58444372,1245092.22959713,"0","0","1866",493.7,2026/05/20 13:45:43+00,,,,,,,,,,,,,,,,,,,,,
2633817.04711489,1245094.47298654,"0","0","1867",493.9,2026/05/20 13:45:44+00,,,,,,,,,,,,,,,,,,,,,
2633818.70733255,1245094.81599443,"0","0","1868",494,2026/05/20 13:45:45+00,,,,,,,,,,,,,,,,,,,,,
2633822.33377133,1245094.83665591,"0","0","1869",494.3,2026/05/20 13:45:46+00,,,,,,,,,,,,,,,,,,,,,
2633823.46766694,1245094.73193348,"0","0","1870",494.3,2026/05/20 13:45:47+00,,,,,,,,,,,,,,,,,,,,,
2633826.72648865,1245092.97157173,"0","0","1871",494.6,2026/05/20 13:45:48+00,,,,,,,,,,,,,,,,,,,,,
2633830.80876808,1245092.5501032,"0","0","1872",494.9,2026/05/20 13:45:49+00,,,,,,,,,,,,,,,,,,,,,
2633833.60414905,1245092.56603527,"0","0","1873",495.2,2026/05/20 13:45:50+00,,,,,,,,,,,,,,,,,,,,,
2633834.8104276,1245093.01764359,"0","0","1874",495.2,2026/05/20 13:45:51+00,,,,,,,,,,,,,,,,,,,,,
2633836.93725834,1245091.02846896,"0","0","1875",494.8,2026/05/20 13:45:52+00,,,,,,,,,,,,,,,,,,,,,
2633838.3060466,1245089.47970667,"0","0","1876",494.6,2026/05/20 13:45:53+00,,,,,,,,,,,,,,,,,,,,,
2633839.67546936,1245087.81976511,"0","0","1877",494.3,2026/05/20 13:45:54+00,,,,,,,,,,,,,,,,,,,,,
2633841.20296684,1245084.93770981,"0","0","1878",493.8,2026/05/20 13:45:55+00,,,,,,,,,,,,,,,,,,,,,
2633844.16530034,1245082.17501858,"0","0","1879",493.3,2026/05/20 13:45:56+00,,,,,,,,,,,,,,,,,,,,,
2633845.0027,1245081.067961,"0","0","1880",493.1,2026/05/20 13:45:57+00,,,,,,,,,,,,,,,,,,,,,
2633848.64372844,1245078.53150809,"0","0","1881",492.4,2026/05/20 13:45:58+00,,,,,,,,,,,,,,,,,,,,,
2633849.93253364,1245077.76057483,"0","0","1882",492.2,2026/05/20 13:45:59+00,,,,,,,,,,,,,,,,,,,,,
2633852.74884502,1245074.10758962,"0","0","1883",491.5,2026/05/20 13:46:00+00,,,,,,,,,,,,,,,,,,,,,
2633853.89035395,1245072.66871801,"0","0","1884",491.2,2026/05/20 13:46:01+00,,,,,,,,,,,,,,,,,,,,,
2633855.20198831,1245067.89532093,"0","0","1885",490.5,2026/05/20 13:46:02+00,,,,,,,,,,,,,,,,,,,,,
2633856.11938193,1245066.01043878,"0","0","1886",490.2,2026/05/20 13:46:03+00,,,,,,,,,,,,,,,,,,,,,
2633857.72434655,1245062.79528008,"0","0","1887",489.8,2026/05/20 13:46:04+00,,,,,,,,,,,,,,,,,,,,,
2633859.70706918,1245059.58227656,"0","0","1888",489.3,2026/05/20 13:46:05+00,,,,,,,,,,,,,,,,,,,,,
2633862.2142135,1245057.15054761,"0","0","1889",488.9,2026/05/20 13:46:06+00,,,,,,,,,,,,,,,,,,,,,
2633864.49724296,1245054.27280841,"0","0","1890",488.5,2026/05/20 13:46:07+00,,,,,,,,,,,,,,,,,,,,,
2633867.38405121,1245051.509698,"0","0","1891",488.1,2026/05/20 13:46:08+00,,,,,,,,,,,,,,,,,,,,,
2633868.61380615,1245047.84766886,"0","0","1892",487.7,2026/05/20 13:46:09+00,,,,,,,,,,,,,,,,,,,,,
2633870.22258858,1245043.96543626,"0","0","1893",487.3,2026/05/20 13:46:10+00,,,,,,,,,,,,,,,,,,,,,
2633872.96083918,1245040.7567482,"0","0","1894",487,2026/05/20 13:46:11+00,,,,,,,,,,,,,,,,,,,,,
2633873.87633926,1245039.20540766,"0","0","1895",486.8,2026/05/20 13:46:12+00,,,,,,,,,,,,,,,,,,,,,
2633876.99171731,1245036.11005673,"0","0","1896",486.5,2026/05/20 13:46:13+00,,,,,,,,,,,,,,,,,,,,,
2633877.98086719,1245034.89268672,"0","0","1897",486.4,2026/05/20 13:46:14+00,,,,,,,,,,,,,,,,,,,,,
2633880.86515284,1245032.57430131,"0","0","1898",486.2,2026/05/20 13:46:15+00,,,,,,,,,,,,,,,,,,,,,
2633883.82943473,1245029.4780916,"0","0","1899",486,2026/05/20 13:46:16+00,,,,,,,,,,,,,,,,,,,,,
2633884.59256678,1245028.14824939,"0","0","1900",485.9,2026/05/20 13:46:17+00,,,,,,,,,,,,,,,,,,,,,
2633887.09909985,1245025.82771074,"0","0","1901",485.7,2026/05/20 13:46:18+00,,,,,,,,,,,,,,,,,,,,,
2633890.73510214,1245024.1807206,"0","0","1902",485.6,2026/05/20 13:46:19+00,,,,,,,,,,,,,,,,,,,,,
2633893.47273812,1245021.08322177,"0","0","1903",485.5,2026/05/20 13:46:20+00,,,,,,,,,,,,,,,,,,,,,
2633894.46125905,1245019.97703412,"0","0","1904",485.4,2026/05/20 13:46:21+00,,,,,,,,,,,,,,,,,,,,,
2633896.66432254,1245017.87713315,"0","0","1905",485.4,2026/05/20 13:46:22+00,,,,,,,,,,,,,,,,,,,,,
2633899.99939498,1245016.00606394,"0","0","1906",485.3,2026/05/20 13:46:23+00,,,,,,,,,,,,,,,,,,,,,
2633901.21203367,1245015.34589007,"0","0","1907",485.2,2026/05/20 13:46:24+00,,,,,,,,,,,,,,,,,,,,,
2633903.79286051,1245013.24814917,"0","0","1908",485.2,2026/05/20 13:46:25+00,,,,,,,,,,,,,,,,,,,,,
2633906.89937704,1245011.70932803,"0","0","1909",485.1,2026/05/20 13:46:26+00,,,,,,,,,,,,,,,,,,,,,
2633909.62686554,1245010.39070971,"0","0","1910",485.1,2026/05/20 13:46:27+00,,,,,,,,,,,,,,,,,,,,,
2633912.50545906,1245009.07295589,"0","0","1911",485.1,2026/05/20 13:46:28+00,,,,,,,,,,,,,,,,,,,,,
2633915.16184456,1245006.9756516,"0","0","1912",485,2026/05/20 13:46:29+00,,,,,,,,,,,,,,,,,,,,,
2633917.44047217,1245004.87619009,"0","0","1913",485,2026/05/20 13:46:30+00,,,,,,,,,,,,,,,,,,,,,
2633918.65883255,1245003.2154038,"0","0","1914",485,2026/05/20 13:46:31+00,,,,,,,,,,,,,,,,,,,,,
2633920.02448581,1245002.22255853,"0","0","1915",485,2026/05/20 13:46:32+00,,,,,,,,,,,,,,,,,,,,,
2633920.40923411,1245001.00174202,"0","0","1916",485,2026/05/20 13:46:33+00,,,,,,,,,,,,,,,,,,,,,
2633920.86762865,1245000.11489592,"0","0","1917",485,2026/05/20 13:46:34+00,,,,,,,,,,,,,,,,,,,,,
2633920.95016914,1244998.89235255,"0","0","1918",485.1,2026/05/20 13:46:35+00,,,,,,,,,,,,,,,,,,,,,
2633921.41046989,1244997.67196784,"0","0","1919",485.1,2026/05/20 13:46:36+00,,,,,,,,,,,,,,,,,,,,,
2633921.48919856,1244997.1165018,"0","0","1920",485.1,2026/05/20 13:46:37+00,,,,,,,,,,,,,,,,,,,,,
2633921.87140616,1244996.34040362,"0","0","1921",485.1,2026/05/20 13:46:38+00,,,,,,,,,,,,,,,,,,,,,
2633922.70438491,1244996.01161415,"0","0","1922",485.1,2026/05/20 13:46:39+00,,,,,,,,,,,,,,,,,,,,,
2633923.30308322,1244997.01568417,"0","0","1923",485.2,2026/05/20 13:46:40+00,,,,,,,,,,,,,,,,,,,,,
2633923.37418775,1244997.79437281,"0","0","1924",485.2,2026/05/20 13:46:41+00,,,,,,,,,,,,,,,,,,,,,
2633923.14816697,1244997.68189798,"0","0","1925",485.2,2026/05/20 13:46:42+00,,,,,,,,,,,,,,,,,,,,,
2633923.1462609,1244998.01543664,"0","0","1926",485.2,2026/05/20 13:46:43+00,,,,,,,,,,,,,,,,,,,,,
2633922.99515682,1244998.01457313,"0","0","1927",485.2,2026/05/20 13:46:44+00,,,,,,,,,,,,,,,,,,,,,
2633923.1462609,1244998.01543664,"0","0","1928",485.2,2026/05/20 13:46:45+00,,,,,,,,,,,,,,,,,,,,,
2633923.14499019,1244998.23779575,"0","0","1929",485.2,2026/05/20 13:46:46+00,,,,,,,,,,,,,,,,,,,,,
2633923.21927152,1244998.46058662,"0","0","1930",485.2,2026/05/20 13:46:47+00,,,,,,,,,,,,,,,,,,,,,
2633923.06816744,1244998.45972311,"0","0","1931",485.2,2026/05/20 13:46:48+00,,,,,,,,,,,,,,,,,,,,,
2633922.99198005,1244998.5704709,"0","0","1932",485.2,2026/05/20 13:46:49+00,,,,,,,,,,,,,,,,,,,,,
2633922.91515731,1244998.79239826,"0","0","1933",485.2,2026/05/20 13:46:50+00,,,,,,,,,,,,,,,,,,,,,
2633922.91515731,1244998.79239826,"0","0","1934",485.2,2026/05/20 13:46:51+00,,,,,,,,,,,,,,,,,,,,,
2633922.83896993,1244998.90314606,"0","0","1935",485.2,2026/05/20 13:46:52+00,,,,,,,,,,,,,,,,,,,,,
2633922.68850121,1244998.79110301,"0","0","1936",485.2,2026/05/20 13:46:53+00,,,,,,,,,,,,,,,,,,,,,
2633922.5367618,1244998.90141906,"0","0","1937",485.2,2026/05/20 13:46:54+00,,,,,,,,,,,,,,,,,,,,,
2633922.61358453,1244998.6794917,"0","0","1938",485.2,2026/05/20 13:46:55+00,,,,,,,,,,,,,,,,,,,,,
2633922.91388661,1244999.01475737,"0","0","1939",485.2,2026/05/20 13:46:56+00,,,,,,,,,,,,,,,,,,,,,
2633922.7634179,1244998.90271431,"0","0","1940",485.2,2026/05/20 13:46:57+00,,,,,,,,,,,,,,,,,,,,,
2633922.61612591,1244998.23477348,"0","0","1941",485.3,2026/05/20 13:46:58+00,,,,,,,,,,,,,,,,,,,,,
2633922.6173966,1244998.01241437,"0","0","1942",485.3,2026/05/20 13:46:59+00,,,,,,,,,,,,,,,,,,,,,
2633922.46502183,1244998.23390998,"0","0","1943",485.3,2026/05/20 13:47:00+00,,,,,,,,,,,,,,,,,,,,,
2633922.16217833,1244998.34336255,"0","0","1944",485.3,2026/05/20 13:47:01+00,,,,,,,,,,,,,,,,,,,,,
2633921.78505347,1244998.23002429,"0","0","1945",485.3,2026/05/20 13:47:02+00,,,,,,,,,,,,,,,,,,,,,
2633921.10762638,1244997.78142046,"0","0","1946",485.3,2026/05/20 13:47:03+00,,,,,,,,,,,,,,,,,,,,,
2633920.65939659,1244996.88939367,"0","0","1947",485.3,2026/05/20 13:47:04+00,,,,,,,,,,,,,,,,,,,,,
2633920.5108337,1244996.443812,"0","0","1948",485.3,2026/05/20 13:47:05+00,,,,,,,,,,,,,,,,,,,,,
2633920.43782286,1244995.99866207,"0","0","1949",485.3,2026/05/20 13:47:06+00,,,,,,,,,,,,,,,,,,,,,
2633921.19143758,1244996.336518,"0","0","1950",485.4,2026/05/20 13:47:07+00,,,,,,,,,,,,,,,,,,,,,
2633921.64474997,1244996.3391084,"0","0","1951",485.4,2026/05/20 13:47:08+00,,,,,,,,,,,,,,,,,,,,,
2633921.94505222,1244996.67437401,"0","0","1952",485.4,2026/05/20 13:47:09+00,,,,,,,,,,,,,,,,,,,,,
2633922.09806235,1244996.34169884,"0","0","1953",485.4,2026/05/20 13:47:10+00,,,,,,,,,,,,,,,,,,,,,
2633922.39963527,1244996.45460537,"0","0","1954",485.4,2026/05/20 13:47:11+00,,,,,,,,,,,,,,,,,,,,,
2633922.47455199,1244996.56621667,"0","0","1955",485.4,2026/05/20 13:47:12+00,,,,,,,,,,,,,,,,,,,,,
2633922.69803143,1244997.12340969,"0","0","1956",485.4,2026/05/20 13:47:13+00,,,,,,,,,,,,,,,,,,,,,
2633922.85104159,1244996.79073453,"0","0","1957",485.4,2026/05/20 13:47:14+00,,,,,,,,,,,,,,,,,,,,,
2633922.77421883,1244997.01266189,"0","0","1958",485.4,2026/05/20 13:47:15+00,,,,,,,,,,,,,,,,,,,,,
